price,condition,grade,sqft_above,sqft_basement,sqft_living15
1.42E+06,3,9,3120,900,3550
998000,3,9,2910,0,2780
329000,4,7,900,0,1220
575000,3,8,1720,0,1620
529900,4,8,2600,430,2230
1.47E+06,3,9,2380,650,1940
725000,4,7,1450,740,1980
286000,3,8,1680,0,1720
335000,4,7,1210,0,1690
395300,3,7,1120,0,1470
510000,3,8,3020,160,3020
203000,4,7,920,0,1660
248000,3,6,700,0,1250
265000,3,8,2540,0,2140
1.00E+06,4,8,2100,0,1930
1.00E+06,3,7,1540,0,1540
241400,4,7,1420,0,1550
309950,4,7,1450,0,1340
294010,3,6,830,720,1100
345000,4,8,1920,0,1950
625000,4,8,1920,0,1950
660000,3,8,2510,0,2550
559000,3,8,1660,0,1670
866000,3,9,3990,0,3920
770000,4,8,1810,540,2170
259950,4,7,1350,0,1900
352000,3,7,1710,1270,2240
2.47E+06,3,10,4560,1830,4010
395000,3,7,1590,0,1320
276500,4,6,1400,0,1120
530000,3,8,1880,0,2520
798000,3,10,3500,0,3500
380000,3,8,1370,0,1380
350000,3,8,2810,0,2640
325000,4,8,2220,0,1980
336000,4,8,2110,0,2110
286900,4,7,1440,280,1990
472000,4,8,1330,450,1780
263000,3,7,1410,0,1560
565000,4,7,1110,1000,1730
765000,3,10,2700,0,2840
1.52E+06,4,8,2610,0,2970
405000,3,7,830,830,1610
1.10E+06,3,11,4570,0,4700
555000,4,10,2640,1120,2820
305000,3,8,1610,0,1610
289950,3,7,1390,350,1740
487500,3,7,2380,1150,2110
96500,3,6,840,0,840
185000,3,6,840,0,840
150550,3,7,1470,0,1230
339000,3,6,1970,500,1060
675000,3,8,1280,940,2210
615000,4,7,960,760,1660
837500,4,8,2700,0,2120
250000,3,5,950,0,1690
583000,3,8,1790,0,1800
499000,3,8,1610,0,1540
550000,3,8,2290,0,1600
400000,4,7,2170,0,1760
990400,3,9,2100,0,1820
600000,3,8,2320,0,2200
325000,4,6,1120,0,1340
265000,4,7,1530,0,1360
1.62E+06,5,9,1770,1720,3640
347500,3,7,1180,0,1710
629000,3,7,1470,580,1560
1.09E+06,3,9,2360,0,3030
397500,3,8,2570,0,2150
404500,3,7,1270,0,1980
225000,3,7,1250,0,1260
267000,3,8,1610,900,1940
800000,4,9,2120,570,2830
339000,3,8,2900,0,2720
1.85E+06,3,11,2370,1460,3080
525000,3,7,1280,0,1420
1.15E+06,3,10,3520,830,3260
565000,4,7,1370,0,1450
387000,3,8,960,270,1130
720000,3,9,2440,0,2860
1.50E+06,3,12,3420,990,4090
235000,3,6,910,0,1310
365000,3,6,910,0,1310
368250,3,8,2150,0,2150
580000,3,8,2150,0,2150
1.10E+06,3,8,2610,580,2240
215000,3,7,2130,0,3220
648000,3,9,2740,0,2630
705000,3,9,3150,0,3150
465000,3,8,1180,270,1450
650000,3,8,1900,500,1520
335000,4,7,1140,1140,1660
640000,4,8,2310,0,2710
638250,3,9,2460,0,2420
1.46E+06,3,12,3640,560,3750
375000,3,7,1620,0,1620
842000,3,8,2170,0,1910
499950,3,8,1710,1170,1880
810000,3,11,3280,0,3280
310000,4,7,2900,0,1260
730000,3,9,1540,620,930
637800,4,7,1420,830,1930
225000,4,5,1340,0,1240
417500,4,7,1390,0,1390
265000,4,7,1600,0,1540
550000,3,8,2050,0,2010
625700,5,7,2570,0,2010
595000,3,9,2660,0,2590
270000,4,7,1540,0,1550
739375,4,7,2140,500,1540
357562,3,8,1210,0,1210
1.01E+06,3,11,3760,0,3930
455000,3,8,1350,0,1440
310000,4,8,1810,790,2070
415000,3,6,3460,440,2460
452000,3,8,1340,0,1680
810000,3,7,1760,0,3430
730001,5,7,1010,830,1760
825000,3,9,2230,750,2980
665000,3,8,1730,0,1730
327500,3,8,1650,0,1750
699950,4,9,3370,0,2980
424000,3,9,2200,0,2560
657000,4,7,1420,760,1560
445000,3,7,1210,280,2090
450000,3,8,1050,480,1610
350000,4,7,1180,0,1450
460000,3,9,2080,0,2550
385000,5,8,1610,1590,2030
272000,3,7,1880,0,1580
535000,3,7,2510,0,2660
216500,3,6,1060,0,910
325000,3,8,2130,0,1910
420200,3,7,1320,0,1370
258000,5,6,1040,0,1290
450000,3,7,1150,0,1230
720168,4,7,1420,700,1420
652000,5,7,1330,800,2010
569500,3,8,2340,0,2140
411000,4,7,2250,0,1550
524950,3,7,1290,600,1320
153000,3,6,760,380,1340
775000,3,9,2780,0,2630
338500,3,8,2390,0,2520
570000,3,8,1500,890,2040
653000,4,9,1880,800,1570
435000,3,8,1080,480,1560
207000,4,6,1130,0,1060
540000,4,7,1120,0,3040
386000,3,8,1770,280,2230
265000,4,8,2600,0,2200
250000,3,7,740,310,1260
1.70E+06,3,10,1930,670,2670
455000,3,9,2811,0,3040
1.80E+06,3,11,4060,0,3220
759000,3,7,1130,1130,2260
970000,3,10,4430,0,3820
280000,2,3,600,0,990
690000,4,9,1430,1000,2550
789900,4,10,1750,1670,2900
447500,3,7,1180,0,980
440000,3,7,1220,790,1820
278000,3,7,1230,0,1470
980000,3,8,1750,1000,1520
245000,3,7,860,440,1550
287000,3,7,1150,0,1640
435000,3,7,1110,1110,2130
585000,4,9,2050,0,2410
616000,3,8,1700,0,1480
203000,4,7,1100,510,1610
860000,3,8,1790,930,1360
833000,3,8,1170,1020,2630
565000,3,8,2730,0,2520
572500,3,9,2490,0,2500
254000,3,7,1510,0,1510
1.53E+06,5,11,4720,0,3010
900000,3,9,3810,0,2580
899000,3,9,1950,0,2080
560000,5,7,1300,0,1230
512500,3,7,1180,430,1520
775000,5,7,1180,860,1540
200000,5,5,700,0,960
172000,4,6,720,250,1560
219900,2,6,910,0,1090
641200,3,7,1060,0,1620
473000,4,7,2180,0,1840
540000,3,8,1400,650,1740
295000,3,6,750,0,1540
370000,4,6,800,0,1480
1.73E+06,3,9,2360,1110,3010
275000,3,6,1390,0,1440
89000,4,6,900,0,900
175000,4,6,1050,0,1230
490000,4,9,1600,810,3090
342400,3,7,1180,0,2660
345000,4,7,1140,0,1510
399000,3,6,700,0,1570
550000,4,8,1320,740,2050
652450,5,8,1630,600,2190
438000,3,8,1350,600,2125
605000,3,7,1340,760,1640
395000,5,7,1330,800,1800
449950,4,7,1880,0,1680
651100,3,9,2310,0,2500
241000,3,6,880,0,1130
3.42E+06,3,11,5450,0,3160
268500,3,8,660,630,1860
200000,3,6,1010,0,1290
400375,5,6,890,800,1060
429000,3,8,1350,0,1665
230000,4,6,680,0,1470
1.20E+06,3,10,2860,0,2890
314200,4,5,610,0,970
513000,4,8,1880,780,1910
535000,5,7,960,430,1450
420000,3,7,2290,0,1360
345950,3,8,2110,0,2110
483500,4,7,600,600,1730
695000,3,8,1520,840,1810
295000,3,7,2350,0,2000
434975,3,7,1060,530,1860
513000,3,8,1810,0,1810
360000,3,8,1900,0,1710
234900,3,7,1250,0,1040
963000,3,10,3280,0,3280
595000,3,7,870,0,2090
942500,3,10,3570,0,4100
1.03E+06,3,11,3780,0,3720
350000,3,6,1190,0,1680
416500,4,8,2280,0,1900
209900,3,5,1030,0,1330
802000,4,8,1840,1030,2200
230000,4,7,1520,0,1370
489000,3,9,3700,0,2130
497000,3,8,1620,620,3200
250000,3,8,1520,400,2170
925000,3,10,2110,450,2160
390000,3,8,1840,0,1840
415000,3,7,2080,0,2220
785000,5,7,1600,0,1800
575000,3,8,2168,0,1770
170000,3,6,860,0,1100
750000,5,7,1100,1000,1890
230000,4,7,1140,0,1140
855000,3,9,3090,0,3120
235000,2,6,1330,0,1490
335000,4,5,1360,0,1460
1.20E+06,3,9,2540,880,3750
677000,3,8,2060,120,1370
575000,5,7,1600,200,1640
450000,3,7,1120,0,1120
817250,3,8,2980,0,2430
440000,3,8,1810,790,2580
526000,4,7,1550,0,1180
762500,3,10,3330,0,3360
325000,3,8,2200,0,2460
840000,3,11,3840,0,2430
377500,3,6,840,0,1300
212500,4,6,1270,0,1270
749400,3,10,3240,0,3010
663000,4,8,2480,0,2350
1.48E+06,3,9,3240,1230,2930
261000,3,7,1060,720,1450
515000,3,8,1850,0,2080
410000,3,8,2200,0,2060
336000,3,8,2760,0,2760
440000,3,7,1090,0,1090
908950,3,9,3090,0,2890
554000,5,7,820,0,1750
387000,3,7,1300,145,1410
268643,3,7,1810,0,1660
514000,3,7,920,700,1610
420000,3,7,1060,0,1760
199000,5,7,1050,0,1300
225000,4,7,1010,0,1260
320000,4,8,2050,0,1970
204995,5,6,970,0,1500
376000,3,8,1540,0,1560
705000,3,9,3000,0,3340
725995,3,9,3190,0,2630
285000,3,7,1100,770,1590
285000,3,8,2200,0,2310
731000,3,9,3070,0,3160
1.56E+06,4,10,2820,910,3880
510000,3,7,2440,0,1990
620000,3,7,990,0,1920
1.11E+06,3,11,4160,0,4300
796000,3,9,2870,800,1520
255000,3,5,910,0,1580
807000,4,9,1940,0,1410
315000,3,9,1780,0,2650
637000,4,8,2200,0,2290
2.73E+06,4,12,5610,800,2270
490000,3,8,1220,850,2130
253000,3,7,1020,1020,1740
325900,3,8,2320,0,2150
425000,3,7,870,570,2020
215000,3,7,1700,0,1570
315000,3,7,1700,0,1570
724800,3,8,1180,870,1940
295000,4,6,800,0,1220
509007,3,8,1350,450,1770
306000,3,6,1460,0,2250
205000,3,7,1290,0,1350
275000,4,7,1200,700,1670
685000,3,8,1480,0,1850
465000,3,7,1220,870,1740
560000,3,8,1330,620,2170
458500,3,7,1250,0,1570
354000,3,6,990,0,1100
441000,3,9,2740,0,2740
194000,2,7,1110,150,1540
316500,4,8,2150,0,1910
524950,4,7,1230,520,1480
1.05E+06,4,8,1920,960,2880
925000,4,9,2590,0,2720
780000,4,7,1830,600,1610
241000,3,6,1470,0,1180
519000,5,7,1270,750,2020
286000,4,6,610,0,870
400000,3,8,1500,1500,2400
255000,4,5,920,0,1530
152000,3,6,1070,0,950
599000,4,8,3410,0,2350
330000,3,7,1820,0,1820
461000,3,7,1060,0,1980
620000,3,9,3070,0,2150
352500,4,7,1840,460,2120
435000,3,7,1260,350,1630
725000,3,9,2830,0,3150
300000,3,7,970,0,2040
252000,3,7,1680,0,1550
464625,4,8,1260,780,2470
340000,3,7,1450,0,1500
1.33E+06,4,9,1980,890,2370
455000,4,7,1120,750,1860
495000,3,8,2490,0,1960
925000,3,9,2640,710,1000
587000,3,9,3190,0,3240
524000,4,6,780,780,1470
1.03E+06,3,9,1960,790,2400
176000,4,8,920,0,1310
249900,3,6,1140,0,1110
499500,3,7,2520,0,2020
600000,5,9,1620,1530,3150
294000,3,7,2040,0,1860
272000,3,7,1780,0,2210
390000,3,8,2240,0,1900
700000,4,9,2320,950,2340
635000,3,9,3110,0,3550
920000,3,8,1660,190,1970
500000,4,7,1190,380,1530
263500,3,6,750,0,1020
975000,4,10,2240,0,2600
575000,3,8,1870,0,1940
822000,4,9,2683,0,2683
300000,3,7,1490,0,1280
487600,3,8,2340,0,2200
500000,3,7,850,850,1620
680000,3,9,1450,0,1490
419000,3,9,3310,0,3310
450000,3,6,1520,0,1530
650000,3,7,1260,0,1410
550000,4,8,1840,0,1840
330000,4,6,1070,680,2090
282510,4,6,1450,0,1530
2.39E+06,3,13,4900,1430,2200
230000,3,7,1020,240,1560
750000,3,8,2100,0,1630
321000,3,8,2430,0,2100
2.20E+06,5,10,3350,900,3790
245000,3,7,1370,460,1830
510000,3,6,1310,0,1550
751000,3,9,2370,720,3630
675000,4,9,2560,0,2790
295000,3,8,1930,0,2270
312000,2,7,1260,200,1580
730000,3,9,2560,900,3460
762500,3,9,2670,620,3090
150000,3,6,820,0,1470
270000,3,6,760,720,1480
400000,4,7,1420,0,1530
650000,3,8,2790,0,2620
530000,4,8,970,420,1610
248000,4,7,950,0,1260
760000,5,7,1780,1220,1360
199000,3,7,1280,0,1540
240000,3,7,870,0,1070
415000,3,7,1360,0,1580
228000,3,7,1000,0,1420
525000,3,8,1980,760,2170
399950,4,7,810,750,1440
781000,3,9,2590,0,2360
827000,3,9,1560,290,1810
525000,4,7,2500,0,1980
671300,3,7,3280,0,2600
175000,3,5,670,0,700
1.10E+06,4,10,2150,740,3010
800000,3,8,1500,1500,2690
329950,3,7,1920,0,2200
445000,3,7,1960,0,1980
237000,3,7,1140,860,1060
1.11E+06,3,9,2610,990,1430
438900,3,9,2740,0,3010
1.28E+06,3,8,2530,1120,2510
600000,3,8,2310,0,1950
670000,3,9,2095,0,2095
519000,3,8,1560,0,1855
320000,3,8,1390,490,1910
270000,3,7,840,0,840
1.00E+06,3,9,2730,0,2360
330000,3,6,860,0,1380
657500,3,7,1510,810,2160
450000,3,7,1540,0,3790
150000,3,5,890,0,1330
792500,3,10,4290,0,3370
540000,4,9,1950,0,2650
229900,4,7,1010,0,1380
533000,3,8,2830,0,2830
239000,4,7,1000,500,1700
713900,3,10,3370,0,3350
427500,3,9,3160,0,2500
302000,4,7,1110,0,1800
1.15E+06,3,11,3830,0,2950
555000,3,8,2650,510,2720
495000,3,7,2100,0,1650
495000,3,7,2240,0,2150
340000,5,6,560,500,750
464950,4,9,2350,0,2580
320000,3,8,1940,0,2400
440000,3,7,1160,0,1580
686000,5,8,1840,0,2100
555000,3,8,1620,640,1960
361500,4,6,840,0,1390
1.24E+06,3,9,2460,370,2900
154950,4,6,1600,0,1410
247200,3,7,1370,0,1370
250000,3,7,1490,470,1580
590300,4,7,1470,0,1530
541125,4,8,1370,1370,2020
310000,3,7,1090,0,1410
704111,3,8,1680,780,2380
277500,4,7,1820,0,1520
325000,5,7,980,980,1480
289200,3,7,1760,0,1760
185000,4,6,720,0,1170
1.45E+06,3,11,2500,970,1940
420550,2,7,1370,0,1280
603000,3,8,1550,820,1890
345000,3,7,1230,160,1780
650000,5,7,920,920,1480
589950,5,7,1500,1290,1620
309950,3,8,1460,0,1460
775000,4,9,2620,0,2620
590000,3,7,1330,900,1630
863500,3,8,2420,830,1260
517500,3,7,1190,0,1350
700000,5,7,1290,800,1570
699000,3,10,2090,490,1660
350000,3,7,1690,410,1970
795000,3,10,3160,0,3160
543000,3,7,1360,730,2090
325000,3,7,1570,0,1740
337500,3,7,1020,0,1240
425000,4,7,1300,0,1600
780000,3,9,2110,0,2560
259000,4,5,1210,0,2140
524400,4,8,1850,140,2090
260000,3,7,1630,0,1610
273000,3,7,1384,0,1078
639900,3,10,3380,0,3710
420000,3,10,2480,0,2990
510500,4,7,1270,0,1470
290000,3,6,1010,0,1360
226000,4,6,990,500,1490
300000,4,6,820,0,1520
407450,3,7,1810,0,1420
390000,3,7,1530,1530,1850
1.06E+06,3,8,2130,850,2730
610000,3,11,3440,0,3990
239975,3,7,1220,600,1350
375000,3,7,1480,840,1660
742500,3,9,2620,0,2640
450000,4,8,2020,170,1920
300000,3,8,1780,0,2080
216600,3,7,1240,960,1770
525000,3,7,1600,0,1670
455000,4,8,1650,800,1820
390000,3,8,2680,0,2980
450000,4,7,880,970,1450
382000,3,7,1740,0,1590
287000,4,7,1170,320,1590
460000,2,8,1960,0,2560
435000,3,7,1380,0,1930
575000,3,8,1310,200,1700
626700,3,7,1410,0,1370
352000,3,7,1440,0,1440
650000,4,7,920,0,1460
197000,4,7,1090,0,1300
340000,3,7,1470,1320,1760
560000,3,7,1840,0,2300
354000,3,7,1340,0,1780
670000,3,9,2570,0,2760
769000,3,9,3010,0,2520
650000,3,7,1080,1080,1650
650000,3,7,1290,850,1960
289950,4,7,1050,1040,1710
300000,4,7,1240,570,1850
471000,5,7,1070,690,1860
639000,3,9,2500,0,2560
287000,3,7,930,0,1910
740000,3,10,3030,0,2850
499922,4,7,940,520,1460
675000,3,9,2940,0,2670
738515,3,9,3360,0,3360
445000,3,8,1210,900,1660
1.04E+06,5,10,1980,760,2790
346000,4,7,880,190,1160
450000,3,7,1180,500,1400
350000,4,9,2260,0,2650
2.40E+06,5,10,3690,2170,4150
594950,3,8,2380,0,2250
1.70E+06,3,9,3320,0,2330
219000,4,7,1050,0,1550
450000,3,7,2070,0,2340
402000,3,7,1790,0,1400
275000,3,6,840,0,1100
421500,5,7,990,0,1490
560000,3,9,3180,940,2770
314000,4,7,1620,0,1660
287000,4,7,1340,0,1410
277000,3,6,1500,0,1330
337500,3,7,1300,0,1240
792000,3,10,3100,0,3140
435000,3,8,2200,1180,2060
313100,4,7,1450,1210,1870
575000,3,7,1100,600,1700
510000,3,8,1240,600,2010
299950,4,6,890,0,950
1.03E+06,3,9,1580,1220,2580
364000,4,7,1340,670,1500
335000,5,7,1380,0,1440
219950,3,6,1210,0,1430
215000,3,7,1280,0,1290
640000,4,8,3670,420,2430
535000,3,7,1180,400,1560
253000,4,7,1140,770,1540
650000,3,8,1210,530,1640
672000,4,8,1130,0,1330
606000,4,8,1130,840,2280
292000,3,8,1280,500,1710
289950,3,8,1670,0,2290
257500,4,7,1360,0,1180
380000,3,7,1290,550,2160
360000,3,8,1255,0,1010
269500,4,7,1240,600,1980
449000,3,9,2960,0,2570
375000,3,7,1430,0,1540
2.20E+06,3,11,4050,1940,3330
810000,3,11,3480,0,2930
994000,3,10,4260,0,4020
275000,4,7,1080,740,1820
300000,3,7,1290,0,1290
380000,3,7,2130,0,1500
200000,4,7,1170,0,1440
635000,3,9,1350,380,1830
280000,3,6,880,0,1190
574000,3,8,2380,0,2580
1.05E+06,3,6,1330,0,2920
545000,3,8,1780,0,2440
271950,4,7,1220,0,2110
630000,4,8,1540,950,2790
400000,3,7,1180,0,1600
334000,3,8,2310,0,2480
332500,4,7,1440,0,1300
525000,3,9,1080,540,1660
408000,3,8,2620,0,2190
846450,3,9,3710,0,3040
411100,4,7,1040,0,1580
409124,4,8,2480,840,2330
335950,5,7,800,0,1190
480000,4,7,1240,800,1800
280000,3,7,980,980,1960
668000,3,8,2670,0,2670
750000,3,8,2930,0,2120
394475,3,6,830,0,950
848000,3,7,1980,310,2870
675000,4,8,2510,0,1740
175000,4,6,1280,0,1170
560000,3,8,1350,460,2020
538888,3,8,2080,0,2030
359000,3,8,1680,0,1840
300000,3,7,1660,0,1680
273000,4,7,1650,0,1930
670000,3,9,1280,140,1490
530000,3,8,1740,500,1890
625000,3,7,910,320,1260
248000,4,6,1260,0,1520
533000,3,8,2060,0,1930
549950,3,8,2190,900,2200
485000,4,8,2010,1210,1660
353500,3,7,2020,0,1930
435000,3,9,1910,0,2580
241000,3,6,1000,150,1340
885000,3,8,1550,1180,1860
799200,3,7,2290,600,2180
760000,4,8,1490,790,2100
270000,3,6,1040,0,1380
675000,4,9,2040,400,2040
499000,4,8,1000,720,1720
1.20E+06,3,10,3430,0,3440
320000,3,8,2570,0,2570
890000,3,10,2320,2040,2410
275000,3,7,1210,850,1940
490000,4,10,3020,0,3020
550000,3,7,1540,800,1590
390000,5,7,1210,1190,1760
277000,4,7,1110,500,1690
236000,3,7,1090,0,1660
265953,4,7,1470,0,2090
545000,4,8,1240,430,1910
535000,3,8,1850,0,1780
1.45E+06,5,9,2140,1800,3390
490000,3,9,1920,410,2330
319950,4,6,2020,0,1440
625000,5,7,1300,0,2280
248000,4,7,1180,0,1760
475000,3,8,1320,0,2050
410000,4,7,1320,1200,1820
670000,3,9,1680,0,1950
430000,3,7,2000,0,2000
313000,5,6,1180,0,1650
950000,3,9,3330,0,4340
751750,3,8,1880,0,1590
760000,3,9,2210,780,2990
310650,4,7,1510,0,1480
367500,3,8,3110,0,2820
580000,3,8,2150,0,2030
580000,3,8,1200,700,1310
665000,3,10,2720,0,2720
239950,4,7,1560,0,1920
470000,3,8,1990,0,2220
733000,5,8,950,790,1800
250000,3,7,1350,780,1550
402000,5,7,1510,0,1480
295000,3,7,1410,690,1410
355000,4,8,1560,784,2344
289000,4,6,1970,0,1850
376000,3,7,1470,0,1400
212700,3,7,940,0,940
325000,4,9,1780,0,2750
415000,3,7,2230,0,2490
935000,4,8,2400,1170,3140
372000,3,7,1920,0,2370
240000,3,7,1020,270,1770
334950,5,7,1880,0,1900
426500,3,9,2960,0,2750
430000,3,8,1300,540,2920
400000,3,7,1090,800,1750
455850,4,7,1120,700,1970
1.97E+06,3,10,3610,760,2960
400000,3,7,1530,0,2100
397500,4,7,1030,0,1480
755000,3,8,2000,0,1560
287000,3,7,1010,720,1730
480000,3,9,3620,0,2590
490000,3,8,2040,0,2390
365000,3,8,1680,960,2260
260000,3,7,1600,0,1600
505000,4,7,1480,0,1820
260000,3,7,700,0,1440
430000,3,7,700,0,1440
905000,4,10,3520,0,3470
440000,4,8,1650,0,1750
439500,3,7,1360,0,1530
270000,5,6,680,670,1350
306500,4,7,1970,0,1980
380000,3,8,1310,160,1470
215000,5,7,1610,0,1220
299900,3,7,810,0,1080
1.45E+06,3,10,2820,0,2630
239950,4,5,1900,0,1430
494000,4,8,1540,290,1990
317500,4,7,1010,720,1650
670000,4,7,2110,0,2350
650000,3,9,3060,0,3140
852000,3,8,2620,0,1670
250000,3,7,1088,0,1098
264950,4,7,1400,0,1620
582500,5,7,1020,520,1380
384000,3,7,1300,240,1540
817000,3,8,1790,520,1930
320000,4,7,1730,0,1550
445800,3,8,1470,600,2140
263300,3,7,900,0,1175
215000,3,6,860,0,1170
842500,3,7,2070,910,1560
850000,3,7,2070,910,1560
386000,3,7,2740,0,1900
251100,3,7,1790,0,1680
435000,3,7,1330,420,1750
870000,3,10,3610,0,3530
800000,3,7,1430,0,2450
555000,4,7,1570,0,1610
280000,3,7,2280,0,2360
356000,3,6,940,0,1500
675000,3,9,2920,0,3100
605000,3,9,2260,0,2470
690500,4,7,1280,720,1680
437000,3,8,1440,0,1680
850000,4,8,2310,0,2810
350000,4,7,1340,960,1540
480000,3,8,1490,0,1820
379500,3,8,1830,0,1500
600000,3,10,4440,0,2720
1.44E+06,4,11,3930,1040,3580
303000,3,7,840,160,1000
800000,3,9,3450,1490,2430
549000,5,7,1220,760,1280
324950,3,7,1210,350,2070
170000,3,6,870,0,1100
178000,5,6,840,0,870
144000,3,6,1250,0,1188
1.58E+06,4,9,1980,1140,3330
258000,3,6,750,0,1100
345000,4,6,710,0,900
470000,3,8,1620,670,2320
2.90E+06,3,10,3750,0,3540
350000,5,7,980,0,1390
225500,4,7,1590,0,1750
473000,3,6,720,220,1180
279000,3,7,1150,600,1820
470000,3,6,880,580,1530
565000,4,6,770,770,1510
695000,4,8,1380,1180,1780
315000,4,7,1660,0,2070
529000,3,8,1880,0,2130
750000,3,8,3500,0,3250
481500,3,7,1840,0,1840
211000,3,7,1060,0,1080
455000,3,7,1390,400,1940
238950,3,5,810,0,890
722500,3,8,1820,780,2000
795000,4,8,2000,1230,3230
327500,3,8,2240,0,2050
585000,3,9,3400,0,3400
775000,3,7,1940,1200,3300
645000,3,8,2780,0,2510
445000,3,8,1670,650,2070
257950,3,7,1370,0,1400
375000,3,7,1230,1000,1380
245000,3,7,1610,0,1610
725000,3,11,3410,0,2150
702000,3,9,2810,0,2920
330000,3,6,1850,0,2660
940000,3,8,1790,0,1780
354500,4,7,1150,0,1600
279950,4,7,2420,0,1070
284000,4,7,1180,400,1470
480000,3,8,1560,200,2150
647500,3,8,1560,200,2150
625000,3,9,2750,0,2780
152000,4,7,920,0,1160
322000,3,7,960,0,1740
445000,4,7,870,250,1470
595000,4,7,1560,0,1280
165000,3,7,980,400,1910
278500,3,7,1940,0,2060
517500,3,8,1370,440,2140
343566,3,7,1100,0,1240
286285,3,7,1170,810,1610
474905,5,6,1340,0,1210
550000,4,7,1400,280,1540
286000,3,6,2060,0,1530
900000,4,8,1770,850,2180
449950,3,7,1610,0,1610
259000,3,7,1490,0,1490
340000,3,7,1540,360,1480
785000,3,9,3440,0,3150
490000,4,6,1130,710,1320
344950,4,7,1400,930,2050
950000,4,9,1880,370,2690
810000,4,7,1000,1000,1690
998160,4,9,1260,1750,3010
377000,3,8,1150,530,2100
595000,4,8,1530,0,2240
313300,3,6,970,0,1180
360000,4,7,1550,0,1220
188000,2,8,1660,0,1840
755000,3,9,3680,0,2410
1.29E+06,3,10,2290,920,1940
455000,3,6,1480,0,1510
817500,3,10,2680,920,3420
550000,3,8,1700,0,1560
260000,3,8,1240,440,2020
320000,3,7,1550,0,2300
1.15E+06,3,11,2650,1130,3850
362000,3,7,1460,900,1590
503500,3,7,1350,460,1640
653000,3,9,2290,0,2340
760000,3,10,3370,0,3700
775000,4,7,1090,1000,1760
1.34E+06,3,9,2130,0,3030
417500,4,7,1360,700,2060
525000,4,7,1220,340,1870
217000,3,4,730,0,1220
525000,3,8,1640,1270,1970
442500,3,7,1890,600,1470
525000,4,7,1710,0,1480
425500,4,7,1520,0,1550
710000,3,8,2930,0,2450
545000,3,8,1930,1230,2380
410000,4,8,2910,0,1980
245000,3,7,1200,500,1700
194900,4,6,810,0,1140
284000,3,7,2000,0,2330
280000,4,6,1520,374,1820
280000,3,6,1040,1040,2080
360000,5,7,1010,720,1080
405000,3,6,720,0,1460
865000,3,10,3560,0,3840
483300,4,7,1210,0,1280
355000,4,8,2130,0,2100
274950,3,7,1180,390,1570
1.93E+06,3,11,2880,1070,3050
755000,3,11,2690,760,3560
1.94E+06,3,12,6220,1000,2680
309212,3,7,1150,0,1520
219950,3,7,1150,350,1540
690000,4,7,1300,0,1400
250800,3,6,1170,120,1140
557500,3,9,2510,0,3140
941000,5,8,1820,500,1940
3.65E+06,5,11,3910,1570,3510
305000,4,7,1230,800,1810
815000,4,8,2060,0,2060
1.02E+06,4,9,1800,1120,2480
1.24E+06,5,9,2330,1000,2620
535000,3,9,2110,0,2390
775000,4,6,1175,0,2010
255000,3,7,1590,0,1590
327000,3,7,1070,0,1500
560000,3,8,2240,480,2960
1.34E+06,3,9,2980,0,2870
199500,4,7,1160,0,1470
760000,3,9,3580,0,2510
439000,3,8,1980,1040,1150
527000,4,7,1410,970,2150
199950,4,6,1300,970,1160
254000,4,7,1660,0,1660
393000,4,7,830,0,1110
585000,4,8,1860,620,2470
450000,4,7,1150,750,1140
565000,3,9,1670,0,2330
330000,4,7,1300,700,2000
870000,3,9,2320,0,3100
585000,4,8,1460,400,2040
500000,3,9,2110,0,2390
225000,3,7,1150,250,1820
295000,3,7,1150,250,1820
775000,4,9,1920,930,3300
280000,3,7,1370,0,1520
539000,5,7,1280,890,1180
567500,4,8,2570,0,2550
442500,3,8,1310,660,1860
598200,3,8,2980,0,1100
610000,5,8,2300,0,1780
544900,3,8,1990,0,2250
557500,3,8,2390,0,1960
532500,3,7,1430,730,1560
1.35E+06,5,10,3300,0,2740
750000,3,7,1040,800,1820
530000,3,8,2030,0,1960
346100,3,7,1400,0,1500
260000,4,9,2320,0,2700
365000,5,7,1410,0,1800
615000,4,7,930,930,1980
318400,3,7,1820,0,1680
498500,3,8,1910,0,1630
450000,5,7,1540,0,1270
200000,4,7,1430,0,1870
234000,5,7,1010,0,1150
121800,3,5,940,0,1290
805000,5,8,1600,1000,2260
410000,3,8,1220,840,1500
475000,3,8,1920,0,1380
